USERID,GENDER,RACE,AGE,PROVINCE,CHANNEL2,DURATION2,VIEW_DATE,VIEW_TIME,MONTH_NAME,DAY_OF_MONTH,DAY_NAME,DAY_TYPE,TIME_BUCKET,DURATION_BUCKET,AGE_BUCKET
810474,female,indian_asian,32,Gauteng,Channel O,00:00:33.000,2016-03-14,20:31:00.000,Mar,14,Mon,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
907845,female,None,47,Western Cape,Cartoon Network,00:23:26.000,2016-03-26,07:19:00.000,Mar,26,Sat,Weekend,Early Morning (06:00 – 08:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Older Adults (45–54)
2422776,male,white,20,Gauteng,E! Entertainment,00:00:42.000,2016-03-27,21:56:00.000,Mar,27,Sun,Weekend,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Young Adults (18–24)
2361890,male,white,43,Gauteng,Supersport Live Events,00:32:14.000,2016-03-24,18:39:00.000,Mar,24,Thu,Weekday,Early Evening (16:00 – 19:59),Standard Half-Hour Programs (00:30:00 – 00:59:59),Mid Adults (35–44)
551249,None,None,0,None,ICC Cricket World Cup 2011,00:03:50.000,2016-02-24,12:21:00.000,Feb,24,Wed,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Kids / Tweens (0–12)
885392,female,None,35,Gauteng,Cartoon Network,00:03:00.000,2016-03-19,20:17:00.000,Mar,19,Sat,Weekend,Prime Time (20:00 – 22:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
810478,male,None,43,Limpopo,SuperSport Blitz,00:02:32.000,2016-03-30,19:17:00.000,Mar,30,Wed,Weekday,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
623340,male,None,53,Gauteng,Supersport Live Events,00:02:18.000,2016-01-15,20:26:00.000,Jan,15,Fri,Weekday,Prime Time (20:00 – 22:59),Very Short Engagement (00:01:00 – 00:02:59),Older Adults (45–54)
903523,male,indian_asian,41,Gauteng,ICC Cricket World Cup 2011,00:00:24.000,2016-03-25,14:34:00.000,Mar,25,Fri,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
903523,male,indian_asian,41,Gauteng,ICC Cricket World Cup 2011,00:00:46.000,2016-03-25,15:41:00.000,Mar,25,Fri,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
596255,male,None,54,Gauteng,CNN,00:00:59.000,2016-01-02,19:17:00.000,Jan,2,Sat,Weekend,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Older Adults (45–54)
808785,male,white,29,Gauteng,ICC Cricket World Cup 2011,01:47:24.000,2016-03-12,11:29:00.000,Mar,12,Sat,Weekend,Daytime (09:00 – 15:59),One-Hour Programs (01:00:00 – 01:59:59),Adults (25–34)
808785,male,white,29,Gauteng,ICC Cricket World Cup 2011,00:31:14.000,2016-03-01,11:11:00.000,Mar,1,Tue,Weekday,Daytime (09:00 – 15:59),Standard Half-Hour Programs (00:30:00 – 00:59:59),Adults (25–34)
2361894,male,None,33,Western Cape,ICC Cricket World Cup 2011,00:18:00.000,2016-03-25,17:53:00.000,Mar,25,Fri,Weekday,Early Evening (16:00 – 19:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Adults (25–34)
2361894,male,None,33,Western Cape,SawSee,00:00:47.000,2016-03-27,15:05:00.000,Mar,27,Sun,Weekend,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
941390,male,black,34,Northern Cape,Channel O,00:01:12.000,2016-03-31,22:17:00.000,Mar,31,Thu,Weekday,Prime Time (20:00 – 22:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
833412,male,indian_asian,27,Kwazulu Natal,Cartoon Network,00:08:58.000,2016-03-03,06:12:00.000,Mar,3,Thu,Weekday,Early Morning (06:00 – 08:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
833412,male,indian_asian,27,Kwazulu Natal,Break in transmission,00:01:30.000,2016-03-01,22:02:00.000,Mar,1,Tue,Weekday,Prime Time (20:00 – 22:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
810481,male,white,29,Gauteng,Trace TV,00:03:45.000,2016-02-20,03:12:00.000,Feb,20,Sat,Weekend,Overnight (01:00 – 05:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
810481,male,white,29,Gauteng,Cartoon Network,00:01:59.000,2016-02-20,05:25:00.000,Feb,20,Sat,Weekend,Overnight (01:00 – 05:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
810481,male,white,29,Gauteng,Cartoon Network,00:57:05.000,2016-03-06,20:53:00.000,Mar,6,Sun,Weekend,Prime Time (20:00 – 22:59),Standard Half-Hour Programs (00:30:00 – 00:59:59),Adults (25–34)
822205,male,white,44,Gauteng,ICC Cricket World Cup 2011,00:07:26.000,2016-02-21,16:03:00.000,Feb,21,Sun,Weekend,Early Evening (16:00 – 19:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
822205,male,white,44,Gauteng,Supersport Live Events,01:24:20.000,2016-03-04,12:25:00.000,Mar,4,Fri,Weekday,Daytime (09:00 – 15:59),One-Hour Programs (01:00:00 – 01:59:59),Mid Adults (35–44)
2092115,male,black,49,Mpumalanga,Boomerang,00:37:48.000,2016-02-14,13:49:00.000,Feb,14,Sun,Weekend,Daytime (09:00 – 15:59),Standard Half-Hour Programs (00:30:00 – 00:59:59),Older Adults (45–54)
2092115,male,black,49,Mpumalanga,Cartoon Network,00:00:08.000,2016-02-02,14:04:00.000,Feb,2,Tue,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Older Adults (45–54)
2092115,male,black,49,Mpumalanga,Boomerang,00:08:28.000,2016-02-02,13:32:00.000,Feb,2,Tue,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Older Adults (45–54)
2092115,male,black,49,Mpumalanga,Boomerang,00:01:13.000,2016-01-08,16:23:00.000,Jan,8,Fri,Weekday,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Older Adults (45–54)
2092115,male,black,49,Mpumalanga,Cartoon Network,00:09:58.000,2016-01-16,16:39:00.000,Jan,16,Sat,Weekend,Early Evening (16:00 – 19:59),Short Form Programs (00:03:00 – 00:14:59),Older Adults (45–54)
2092115,male,black,49,Mpumalanga,Boomerang,00:24:53.000,2016-01-15,13:16:00.000,Jan,15,Fri,Weekday,Daytime (09:00 – 15:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Older Adults (45–54)
2092115,male,black,49,Mpumalanga,Boomerang,00:05:47.000,2016-01-28,20:50:00.000,Jan,28,Thu,Weekday,Prime Time (20:00 – 22:59),Short Form Programs (00:03:00 – 00:14:59),Older Adults (45–54)
2092115,male,black,49,Mpumalanga,Cartoon Network,00:58:45.000,2016-01-14,18:44:00.000,Jan,14,Thu,Weekday,Early Evening (16:00 – 19:59),Standard Half-Hour Programs (00:30:00 – 00:59:59),Older Adults (45–54)
2092115,male,black,49,Mpumalanga,Cartoon Network,00:11:43.000,2016-01-22,10:07:00.000,Jan,22,Fri,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Older Adults (45–54)
2092115,male,black,49,Mpumalanga,Boomerang,00:12:00.000,2016-03-05,09:44:00.000,Mar,5,Sat,Weekend,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Older Adults (45–54)
2092115,male,black,49,Mpumalanga,Cartoon Network,00:18:36.000,2016-01-28,21:22:00.000,Jan,28,Thu,Weekday,Prime Time (20:00 – 22:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Older Adults (45–54)
2092115,male,black,49,Mpumalanga,Supersport Live Events,00:00:28.000,2016-03-06,19:01:00.000,Mar,6,Sun,Weekend,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Older Adults (45–54)
2092115,male,black,49,Mpumalanga,Boomerang,00:00:07.000,2016-03-29,18:33:00.000,Mar,29,Tue,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Older Adults (45–54)
788281,male,None,25,Gauteng,SuperSport Blitz,00:19:51.000,2016-02-13,19:18:00.000,Feb,13,Sat,Weekend,Early Evening (16:00 – 19:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Adults (25–34)
907886,male,None,43,Gauteng,Supersport Live Events,00:13:02.000,2016-03-11,20:16:00.000,Mar,11,Fri,Weekday,Prime Time (20:00 – 22:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
907886,male,None,43,Gauteng,ICC Cricket World Cup 2011,00:00:06.000,2016-03-25,17:14:00.000,Mar,25,Fri,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
810484,male,None,23,Mpumalanga,E! Entertainment,00:02:26.000,2016-02-19,08:44:00.000,Feb,19,Fri,Weekday,Early Morning (06:00 – 08:59),Very Short Engagement (00:01:00 – 00:02:59),Young Adults (18–24)
861217,female,None,47,Kwazulu Natal,ICC Cricket World Cup 2011,04:36:12.000,2016-03-26,15:31:00.000,Mar,26,Sat,Weekend,Daytime (09:00 – 15:59),Extended Event (04:00:00 – 07:59:59),Older Adults (45–54)
831563,female,indian_asian,23,Gauteng,Trace TV,00:03:57.000,2016-03-03,12:05:00.000,Mar,3,Thu,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Young Adults (18–24)
831563,female,indian_asian,23,Gauteng,Cartoon Network,00:03:27.000,2016-03-04,13:00:00.000,Mar,4,Fri,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Young Adults (18–24)
3871,None,None,0,None,ICC Cricket World Cup 2011,00:01:10.000,2016-03-30,19:02:00.000,Mar,30,Wed,Weekday,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Kids / Tweens (0–12)
810486,male,white,38,Gauteng,Cartoon Network,00:00:34.000,2016-02-05,08:24:00.000,Feb,5,Fri,Weekday,Early Morning (06:00 – 08:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
810486,male,white,38,Gauteng,Supersport Live Events,00:00:36.000,2016-02-06,23:06:00.000,Feb,6,Sat,Weekend,Late Night (23:00 – 00:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
822211,male,black,43,Eastern Cape,ICC Cricket World Cup 2011,00:03:26.000,2016-02-26,15:35:00.000,Feb,26,Fri,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
822211,male,black,43,Eastern Cape,Supersport Live Events,00:07:34.000,2016-03-03,15:53:00.000,Mar,3,Thu,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
822211,male,black,43,Eastern Cape,Supersport Live Events,00:06:00.000,2016-03-04,11:54:00.000,Mar,4,Fri,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
822211,male,black,43,Eastern Cape,Supersport Live Events,00:07:56.000,2016-03-19,20:17:00.000,Mar,19,Sat,Weekend,Prime Time (20:00 – 22:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
822212,male,white,47,Gauteng,Supersport Live Events,04:10:46.000,2016-02-26,21:10:00.000,Feb,26,Fri,Weekday,Prime Time (20:00 – 22:59),Extended Event (04:00:00 – 07:59:59),Older Adults (45–54)
581681,male,white,48,Gauteng,Trace TV,00:08:42.000,2016-01-02,14:57:00.000,Jan,2,Sat,Weekend,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Older Adults (45–54)
773263,male,coloured,35,Western Cape,SuperSport Blitz,01:51:48.000,2016-03-26,21:57:00.000,Mar,26,Sat,Weekend,Prime Time (20:00 – 22:59),One-Hour Programs (01:00:00 – 01:59:59),Mid Adults (35–44)
822215,male,black,31,Gauteng,Supersport Live Events,00:00:48.000,2016-02-25,18:44:00.000,Feb,25,Thu,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
822215,male,black,31,Gauteng,ICC Cricket World Cup 2011,00:00:34.000,2016-03-05,15:29:00.000,Mar,5,Sat,Weekend,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
861227,male,white,31,Western Cape,Supersport Live Events,00:28:58.000,2016-01-06,12:41:00.000,Jan,6,Wed,Weekday,Daytime (09:00 – 15:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Adults (25–34)
810487,male,coloured,45,Western Cape,SuperSport Blitz,00:04:30.000,2016-02-19,08:07:00.000,Feb,19,Fri,Weekday,Early Morning (06:00 – 08:59),Short Form Programs (00:03:00 – 00:14:59),Older Adults (45–54)
810487,male,coloured,45,Western Cape,Vuzu,00:00:23.000,2016-02-21,20:16:00.000,Feb,21,Sun,Weekend,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Older Adults (45–54)
810487,male,coloured,45,Western Cape,Boomerang,00:05:40.000,2016-02-21,20:14:00.000,Feb,21,Sun,Weekend,Prime Time (20:00 – 22:59),Short Form Programs (00:03:00 – 00:14:59),Older Adults (45–54)
810487,male,coloured,45,Western Cape,SuperSport Blitz,00:17:08.000,2016-02-17,20:57:00.000,Feb,17,Wed,Weekday,Prime Time (20:00 – 22:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Older Adults (45–54)
810487,male,coloured,45,Western Cape,ICC Cricket World Cup 2011,00:03:02.000,2016-02-28,12:58:00.000,Feb,28,Sun,Weekend,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Older Adults (45–54)
810488,male,black,28,Limpopo,Channel O,00:39:57.000,2016-01-30,14:11:00.000,Jan,30,Sat,Weekend,Daytime (09:00 – 15:59),Standard Half-Hour Programs (00:30:00 – 00:59:59),Adults (25–34)
773265,male,indian_asian,34,Kwazulu Natal,ICC Cricket World Cup 2011,00:22:38.000,2016-03-23,10:58:00.000,Mar,23,Wed,Weekday,Daytime (09:00 – 15:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Adults (25–34)
907908,male,black,36,Eastern Cape,CNN,00:00:35.000,2016-03-10,15:24:00.000,Mar,10,Thu,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
2092121,male,coloured,44,Western Cape,Boomerang,00:04:59.000,2016-01-15,11:37:00.000,Jan,15,Fri,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
2092121,male,coloured,44,Western Cape,ICC Cricket World Cup 2011,00:29:56.000,2016-03-25,17:57:00.000,Mar,25,Fri,Weekday,Early Evening (16:00 – 19:59),Short-Half Hour Programs (00:15:00 – 00:29:59),Mid Adults (35–44)
836784,female,None,37,Limpopo,ICC Cricket World Cup 2011,00:00:00.000,2016-03-08,14:20:00.000,Mar,8,Tue,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
836784,female,None,37,Limpopo,ICC Cricket World Cup 2011,00:00:00.000,2016-03-12,14:27:00.000,Mar,12,Sat,Weekend,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
778332,male,black,39,Mpumalanga,SuperSport Blitz,00:00:36.000,2016-01-15,11:14:00.000,Jan,15,Fri,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
773269,male,black,35,Mpumalanga,Boomerang,00:00:00.000,2016-03-08,14:33:00.000,Mar,8,Tue,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
773269,male,black,35,Mpumalanga,Boomerang,00:04:28.000,2016-01-09,13:32:00.000,Jan,9,Sat,Weekend,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Mid Adults (35–44)
773269,male,black,35,Mpumalanga,Boomerang,00:01:31.000,2016-01-09,13:34:00.000,Jan,9,Sat,Weekend,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Mid Adults (35–44)
773269,male,black,35,Mpumalanga,SuperSport Blitz,00:00:32.000,2016-01-11,10:30:00.000,Jan,11,Mon,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Mid Adults (35–44)
773270,male,coloured,28,Western Cape,Channel O,00:04:06.000,2016-02-09,15:54:00.000,Feb,9,Tue,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
2205173,male,None,24,Gauteng,Trace TV,00:03:48.000,2016-02-04,12:28:00.000,Feb,4,Thu,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Young Adults (18–24)
2205173,male,None,24,Gauteng,Boomerang,00:08:04.000,2016-03-04,11:48:00.000,Mar,4,Fri,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Young Adults (18–24)
147935,None,None,0,None,Boomerang,00:00:00.000,2016-01-10,07:12:00.000,Jan,10,Sun,Weekend,Early Morning (06:00 – 08:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Kids / Tweens (0–12)
147935,None,None,0,None,Boomerang,00:00:00.000,2016-01-08,05:47:00.000,Jan,8,Fri,Weekday,Overnight (01:00 – 05:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Kids / Tweens (0–12)
147935,None,None,0,None,Boomerang,00:00:00.000,2016-01-08,05:57:00.000,Jan,8,Fri,Weekday,Overnight (01:00 – 05:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Kids / Tweens (0–12)
147935,None,None,0,None,Boomerang,00:04:22.000,2016-01-11,09:44:00.000,Jan,11,Mon,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Kids / Tweens (0–12)
755814,male,black,25,Gauteng,Trace TV,00:11:51.000,2016-01-15,12:28:00.000,Jan,15,Fri,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
755814,male,black,25,Gauteng,SuperSport Blitz,00:00:26.000,2016-01-16,08:48:00.000,Jan,16,Sat,Weekend,Early Morning (06:00 – 08:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
755814,male,black,25,Gauteng,Trace TV,01:12:18.000,2016-01-17,13:25:00.000,Jan,17,Sun,Weekend,Daytime (09:00 – 15:59),One-Hour Programs (01:00:00 – 01:59:59),Adults (25–34)
755814,male,black,25,Gauteng,Trace TV,00:04:57.000,2016-01-17,11:09:00.000,Jan,17,Sun,Weekend,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
755814,male,black,25,Gauteng,Trace TV,00:01:12.000,2016-01-17,10:32:00.000,Jan,17,Sun,Weekend,Daytime (09:00 – 15:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
755814,male,black,25,Gauteng,Cartoon Network,00:02:30.000,2016-01-18,19:30:00.000,Jan,18,Mon,Weekday,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
755814,male,black,25,Gauteng,Trace TV,00:00:06.000,2016-01-17,08:18:00.000,Jan,17,Sun,Weekend,Early Morning (06:00 – 08:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
861235,male,coloured,18,Western Cape,Cartoon Network,00:02:35.000,2016-03-06,19:02:00.000,Mar,6,Sun,Weekend,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Young Adults (18–24)
861235,male,coloured,18,Western Cape,Africa Magic,00:00:48.000,2016-03-06,15:50:00.000,Mar,6,Sun,Weekend,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Young Adults (18–24)
604369,male,black,29,Kwazulu Natal,SuperSport Blitz,00:00:00.000,2016-01-07,09:01:00.000,Jan,7,Thu,Weekday,Daytime (09:00 – 15:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
850538,male,black,33,Gauteng,DStv Events 1,00:02:15.000,2016-03-30,19:51:00.000,Mar,30,Wed,Weekday,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
903695,male,None,63,Kwazulu Natal,CNN,00:09:42.000,2016-03-28,10:35:00.000,Mar,28,Mon,Weekday,Daytime (09:00 – 15:59),Short Form Programs (00:03:00 – 00:14:59),Seniors (55+)
2361914,male,coloured,33,Western Cape,ICC Cricket World Cup 2011,00:00:46.000,2016-02-22,00:46:00.000,Feb,22,Mon,Weekday,Late Night (23:00 – 00:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
2361914,male,coloured,33,Western Cape,Trace TV,00:00:00.000,2016-02-22,04:48:00.000,Feb,22,Mon,Weekday,Overnight (01:00 – 05:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
2361914,male,coloured,33,Western Cape,Trace TV,00:00:00.000,2016-02-22,07:43:00.000,Feb,22,Mon,Weekday,Early Morning (06:00 – 08:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
2361914,male,coloured,33,Western Cape,Cartoon Network,00:00:54.000,2016-02-22,17:15:00.000,Feb,22,Mon,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
2361914,male,coloured,33,Western Cape,DStv Events 1,00:01:50.000,2016-02-21,19:00:00.000,Feb,21,Sun,Weekend,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
2361914,male,coloured,33,Western Cape,Trace TV,00:08:57.000,2016-03-03,19:29:00.000,Mar,3,Thu,Weekday,Early Evening (16:00 – 19:59),Short Form Programs (00:03:00 – 00:14:59),Adults (25–34)
257303,male,coloured,25,Western Cape,Supersport Live Events,00:01:52.000,2016-01-09,16:26:00.000,Jan,9,Sat,Weekend,Early Evening (16:00 – 19:59),Very Short Engagement (00:01:00 – 00:02:59),Adults (25–34)
2415212,male,coloured,31,Western Cape,Supersport Live Events,00:00:00.000,2016-02-25,20:30:00.000,Feb,25,Thu,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
2415212,male,coloured,31,Western Cape,Supersport Live Events,00:00:38.000,2016-01-15,20:25:00.000,Jan,15,Fri,Weekday,Prime Time (20:00 – 22:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
2415212,male,coloured,31,Western Cape,Boomerang,00:00:00.000,2016-01-01,16:01:00.000,Jan,1,Fri,Weekday,Early Evening (16:00 – 19:59),Instant Exit / Drop-Off (00:00:01 – 00:00:59),Adults (25–34)
2415212,male,coloured,31,Western Cape,Supersport Live Events,00:59:42.000,2016-01-16,18:55:00.000,Jan,16,Sat,Weekend,Early Evening (16:00 – 19:59),Standard Half-Hour Programs (00:30:00 – 00:59:59),Adults (25–34)
2415212,male,coloured,31,Western Cape,Supersport Live Events,00:54:48.000,2016-03-19,19:54:00.000,Mar,19,Sat,Weekend,Early Evening (16:00 – 19:59),Standard Half-Hour Programs (00:30:00 – 00:59:59),Adults (25–34)
